id,station_code,station_name,region_id,latitude,longitude,altitude,station_type,soil_type_id,establishment_date,equipment_list,monitoring_frequency,responsible_person,contact_info,status,created_at
105,ST32000105,江苏省西安上街监测站105,672,29.960941698144417,121.28288438778105,1721,村级,46,2022-10-24,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,李莉,13716959047,maintenance,2023-10-01 07:48:37
106,ST33000106,浙江省关岭金平监测站106,508,28.77297361628344,119.70049745653122,1395,市级,8,2018-12-18,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,秦柳,14550526271,inactive,2024-12-17 14:15:52
107,ST23000107,黑龙江省长沙监测站107,65,44.80001969409145,128.85826915282428,1990,国家级,28,2023-01-26,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,张建华,15621276050,maintenance,2024-09-03 02:45:26
108,ST63000108,青海省澳门监测站108,210,38.50883495028251,101.26318347808592,1797,村级,27,2023-03-09,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,谷芳,15167110470,inactive,2024-02-27 18:28:32
109,ST33000109,浙江省哈尔滨和平监测站109,861,31.19332542460815,120.77472933988506,568,国家级,40,2019-05-16,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,贺红梅,13290904584,active,2023-10-18 21:20:01
110,ST42000110,湖北省郑州吉区监测站110,679,32.098739764257715,115.09386792117012,2239,村级,18,2019-03-27,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,严梅,18286169016,maintenance,2024-12-02 20:45:21
111,ST15000111,内蒙古自治区太原海陵监测站111,363,40.591241409511966,112.3292278102541,573,市级,19,2019-05-23,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,刘秀华,15703556665,maintenance,2024-01-01 00:29:57
112,ST35000112,福建省阜新孝南监测站112,884,27.898494543632445,121.99942487951064,1225,国家级,50,2018-08-17,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,王敏,14596096462,maintenance,2023-06-20 23:51:13
113,ST21900113,辽宁省大连市怀柔监测站113,396,39.04773326996034,120.48948121445387,558,村级,22,2015-11-01,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,周丽娟,13706306846,inactive,2024-03-02 11:00:19
114,ST53000114,云南省呼和浩特城北监测站114,600,22.286246359655948,101.45955909462451,863,县级,32,2019-11-06,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,王林,15786041824,maintenance,2024-06-01 02:49:12
115,ST65000115,新疆维吾尔自治区大冶兴山监测站115,964,44.55555792047954,86.72942035568188,285,村级,29,2021-05-11,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,李桂荣,18259365483,maintenance,2025-04-24 21:50:50
116,ST35000116,福建省嘉禾南长监测站116,787,25.389587216723097,123.58415844987263,795,县级,10,2024-03-30,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,王博,15092642149,active,2024-03-28 20:06:08
117,ST14000117,山西省澳门南溪监测站117,687,37.04499902315743,112.79599267383931,1568,国家级,26,2017-11-25,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,高畅,13031292900,maintenance,2023-12-18 04:52:08
118,ST21000118,辽宁省六盘水浔阳监测站118,694,40.57114627550278,126.54610299602156,1708,县级,25,2019-05-20,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,薛桂兰,15120609201,active,2023-12-26 17:01:32
119,ST65000119,新疆维吾尔自治区沈阳锡山监测站119,243,42.23891787465342,86.47209357733212,1960,市级,2,2021-09-25,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,陈俊,18722670055,active,2023-08-23 02:46:56
120,ST53000120,云南省深圳魏都监测站120,890,26.798238962497365,101.86088543922861,2490,村级,8,2017-05-31,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,钱娟,15819703682,active,2023-08-18 07:12:14
121,ST45000121,广西壮族自治区武汉孝南监测站121,908,23.381917205292154,106.8001753053657,2224,省级,16,2020-05-31,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,李丹丹,15022301374,inactive,2024-11-13 04:43:17
122,ST54000122,西藏自治区南宁平山监测站122,315,28.921055834507175,90.67807893712366,1283,省级,4,2023-09-02,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,邢欣,13074308899,active,2024-08-30 15:48:59
123,ST13000123,河北省荆门西夏监测站123,458,38.85807859046953,115.75537469264391,2362,村级,17,2023-11-22,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,高淑英,18938990976,active,2025-03-19 17:24:53
124,ST51000124,四川省南昌高坪监测站124,760,32.15110968444178,105.71772290727148,2337,村级,28,2016-03-17,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,朱玉,18291786575,active,2024-11-24 19:00:10
125,ST53000125,云南省南京友好监测站125,529,25.232019128010606,102.68572113635175,582,县级,16,2022-10-01,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,邱凤英,15949949642,maintenance,2023-10-11 20:41:15
126,ST65000126,新疆维吾尔自治区大冶监测站126,46,46.13786896415552,88.34075083937398,2662,村级,24,2021-01-09,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,夏玉英,13403509997,active,2024-12-07 07:01:20
127,ST64000127,宁夏回族自治区南宁监测站127,860,38.860790599614106,105.32297117783519,2779,国家级,12,2022-07-29,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,郭洋,13979243983,inactive,2023-10-14 23:47:07
128,ST37000128,山东省沈阳金平监测站128,143,36.99221863831427,115.91695201717008,2599,国家级,6,2016-04-15,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,朱桂花,18002491931,maintenance,2024-01-09 21:18:42
129,ST35000129,福建省通辽永川监测站129,453,22.53137933241254,121.19812792669231,907,国家级,9,2018-10-19,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,袁娜,18977822970,inactive,2023-08-12 17:22:59
130,ST65000130,新疆维吾尔自治区辽阳山亭监测站130,581,43.57224283512535,85.80890833760098,1849,市级,5,2018-05-02,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,张琴,18292384620,inactive,2024-06-16 18:07:49
131,ST54000131,西藏自治区呼和浩特怀柔监测站131,262,28.49679523173178,88.86589525312056,1663,省级,4,2016-06-15,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,郑英,15399762696,active,2024-01-08 13:40:59
132,ST53000132,云南省合山大东监测站132,471,22.000892244674183,106.39314728596554,2402,村级,29,2023-06-30,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,张彬,13339774598,active,2024-08-25 12:43:41
133,ST54000133,西藏自治区监测站133,26,29.41594239320637,90.17400463831282,787,市级,20,2024-01-13,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,陈琴,13473905599,maintenance,2024-05-28 16:17:26
134,ST65000134,新疆维吾尔自治区齐齐哈尔永川监测站134,746,40.0745064414883,87.12207832292458,518,市级,3,2023-06-06,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,许丹丹,13156288766,active,2025-02-06 22:23:36
135,ST54000135,西藏自治区南京南湖监测站135,743,26.51815272665643,91.64957217579735,137,县级,37,2016-08-10,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,梁鑫,13344195723,inactive,2025-02-27 17:38:02
136,ST23000136,黑龙江省福州房山监测站136,825,43.616675711299294,127.70933258581226,1600,村级,44,2015-09-16,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,赵秀芳,13177724294,maintenance,2024-02-23 09:06:26
137,ST14230137,山西省大同市安次监测站137,773,41.13491908216472,113.57781675775222,877,省级,26,2017-06-10,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,季静,13092651700,active,2024-08-30 08:50:15
138,ST34000138,安徽省张家港大兴监测站138,228,32.01126165710365,116.51367562217727,1729,市级,48,2020-01-27,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,周敏,13369991970,inactive,2024-03-14 07:01:13
139,ST52000139,贵州省深圳监测站139,170,27.561113339507653,105.68498093631244,2016,村级,18,2019-03-27,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,黄欢,15151375597,active,2024-02-08 18:43:49
140,ST32950140,江苏省苏州市山亭监测站140,553,29.055739357242953,120.99930387907979,1841,村级,49,2019-04-30,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,李桂英,13301119455,inactive,2023-12-14 21:11:07
141,ST62000141,甘肃省兰州秀英监测站141,588,35.903166498703264,102.933524939541,2422,村级,49,2017-02-28,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,樊玉兰,14766245983,inactive,2023-11-14 10:09:07
142,ST64000142,宁夏回族自治区大冶永川监测站142,727,38.372087582091176,106.35119479203298,3,县级,34,2018-06-12,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,曾桂英,15584699638,maintenance,2025-05-20 19:27:55
143,ST62000143,甘肃省深圳监测站143,345,35.75163270695811,103.61975328409973,673,县级,46,2024-06-02,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,张琴,18251485147,inactive,2025-04-18 22:28:41
144,ST54000144,西藏自治区呼和浩特蓟州监测站144,691,27.520872605248623,91.13314081850264,2901,国家级,18,2016-02-19,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,张红霞,13309713498,maintenance,2024-04-26 19:55:46
145,ST45000145,广西壮族自治区武汉沈河监测站145,413,22.906884469248418,106.77552651512099,1349,村级,33,2018-07-04,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,程莉,13058800472,active,2024-01-05 10:44:45
146,ST62000146,甘肃省柳州大东监测站146,724,35.45535355872772,103.12681677193952,2082,县级,10,2017-04-30,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,吴玉梅,13980628835,inactive,2025-02-27 14:28:25
147,ST12000147,天津市海门监测站147,394,41.7151242282773,116.58013330976671,2778,国家级,12,2016-12-28,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,汪桂英,13595950610,maintenance,2025-06-07 16:20:47
148,ST33000148,浙江省张家港合川监测站148,754,30.690661324100244,119.08890934649526,48,国家级,13,2022-03-01,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,李想,15185141240,inactive,2025-04-28 23:12:06
149,ST52000149,贵州省哈尔滨梁平监测站149,910,26.921504432452778,103.56114032068577,258,市级,40,2023-04-20,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,司坤,18084030711,active,2025-03-17 04:03:16
150,ST23000150,黑龙江省大冶清浦监测站150,898,44.62825818381442,127.1745637517536,543,县级,50,2019-10-16,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,陈慧,13240446229,inactive,2024-10-25 13:09:08
151,ST43000151,湖南省乌鲁木齐监测站151,677,30.503509516058177,111.98660215113856,1379,村级,38,2021-04-20,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,罗荣,13038384263,maintenance,2024-08-10 20:36:36
152,ST31000152,上海市宁德沙湾监测站152,977,29.81974699764338,124.52140280047273,2190,国家级,18,2018-06-02,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,李瑜,13210719748,inactive,2025-03-24 22:17:06
153,ST23000153,黑龙江省杭州监测站153,859,43.76955695714592,124.55901829576233,2984,县级,17,2020-11-24,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,陈慧,18291969004,active,2024-02-16 19:08:55
154,ST43000154,湖南省拉萨监测站154,601,27.641702670385214,113.19775755513373,1235,市级,18,2020-02-26,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每周,韩文,14537481043,maintenance,2025-03-17 21:00:31
155,ST53000155,云南省长春朝阳监测站155,943,23.68585454288713,99.63726327449895,2552,市级,42,2015-10-05,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,曾刚,13160633437,inactive,2025-04-01 13:11:37
156,ST62000156,甘肃省重庆山亭监测站156,930,36.04189199566371,103.72232175509772,28,国家级,23,2016-11-04,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,陈凤英,13437955578,inactive,2024-07-11 00:20:18
157,ST54000157,西藏自治区监测站157,26,29.642510895359774,92.05039765963895,674,国家级,40,2023-03-04,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,董涛,13228161003,maintenance,2024-09-17 04:54:22
158,ST35000158,福建省沈阳兴山监测站158,377,27.293720958177893,117.6637807830866,2696,省级,37,2023-03-28,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,李桂兰,13251852207,inactive,2023-06-20 06:09:25
159,ST62000159,甘肃省宁德海港监测站159,498,36.91071642273398,99.58125078267912,1888,国家级,13,2021-04-29,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每季度,袁桂英,18771834909,maintenance,2023-08-27 19:33:43
160,ST52000160,贵州省深圳清河监测站160,323,27.134508607912014,104.8454606386288,329,国家级,12,2021-05-11,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,路莉,14737394126,maintenance,2024-04-03 17:38:48
161,ST52000161,贵州省深圳东城监测站161,866,27.56625622171612,104.29403079021286,2456,村级,47,2018-02-06,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每日,张璐,15924240322,active,2024-05-06 18:30:03
162,ST44000162,广东省关岭牧野监测站162,447,27.635243345017564,110.81660014082534,249,市级,50,2020-09-25,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,徐洁,15085409550,active,2024-12-10 02:20:25
163,ST32340163,江苏省南京市金平监测站163,252,33.103108916776186,119.74995875122418,1232,国家级,16,2022-07-21,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,郭燕,18938329783,active,2024-11-25 11:23:21
164,ST43000164,湖南省重庆浔阳监测站164,215,27.902154854474848,112.36242720923104,1440,国家级,26,2020-06-27,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,伍坤,18632446930,active,2025-02-27 04:07:21
165,ST22000165,吉林省汕尾高港监测站165,728,44.25407376140015,125.8118196074944,1294,省级,9,2018-12-21,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每日,李博,14512912265,maintenance,2025-04-14 23:41:20
166,ST35000166,福建省阜新城北监测站166,808,24.873511946860365,118.41401275041372,1777,国家级,49,2021-01-01,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,陈小红,14779520713,maintenance,2025-06-04 18:41:03
167,ST50000167,重庆市荆门崇文监测站167,892,27.06666363492009,109.05306352703569,2935,省级,44,2020-10-21,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,左伟,18074840615,active,2023-09-26 12:26:43
168,ST53000168,云南省北镇黄浦监测站168,562,24.940578337060856,106.08854001990647,770,市级,14,2022-11-25,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,孙燕,15742592764,active,2024-02-18 21:14:25
169,ST21000169,辽宁省哈尔滨监测站169,711,42.11318422223807,121.73977332318724,1156,国家级,18,2018-10-06,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每季度,覃凯,15597075804,inactive,2024-12-03 16:36:35
170,ST31000170,上海市巢湖上街监测站170,499,31.413850123310556,120.52099388772889,2800,县级,38,2022-05-07,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪""]",每月,刘玉兰,18665771384,active,2023-09-23 08:08:56
171,ST53000171,云南省北镇海港监测站171,131,27.754349086420387,104.03503330619914,1435,县级,46,2020-10-15,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每周,王燕,15055968600,active,2024-12-21 12:59:40
172,ST52000172,贵州省深圳清河监测站172,323,27.777816595764104,105.28898322653318,2928,市级,40,2015-12-23,"[""pH计"", ""电导率仪"", ""土壤温度计"", ""水分仪"", ""光谱仪"", ""X射线荧光仪""]",每月,李辉,15012960266,maintenance,2024-02-18 01:05:50
